Date,Location,Check_Ave,Sales,Item_Count
5/24/2019,Post Office,12.61,201.37,18
5/24/2019,Passport,7.26,698.73,260
5/25/2019,ETC,8.22,393,120
5/26/2019,ETC,12.11,652.2,173
5/27/2019,Tylers,8.12,763.1,183
5/28/2019,Cellar,0,0,1
5/28/2019,ETC,8.2,"1,503.60",461
5/28/2019,Passport,6.74,666.81,264
5/28/2019,8:15,4.41,333.65,134
5/28/2019,Tylers,6.78,623.79,179
5/28/2019,Post Office,20.1,481.67,29
5/29/2019,Post Office,11.79,223.77,22
5/29/2019,Tylers,4.08,173.08,72
5/29/2019,Passport,6.52,262.13,95
5/29/2019,8:15,4.84,332.12,133
5/29/2019,ETC,8.91,967.1,267
5/30/2019,Passport,7.34,786.77,278
5/30/2019,ETC,6.98,"1,111.78",350
5/30/2019,8:15,4.33,320.68,123
5/30/2019,Tylers,6.78,823.81,231
5/30/2019,Post Office,8.27,132.24,18
5/31/2019,Post Office,15.05,165.55,11
5/31/2019,8:15,4.61,356.05,144
5/31/2019,Tylers,7.94,994.12,297
5/31/2019,ETC,6.29,961.86,320
5/31/2019,Passport,8.1,913.45,305
6/1/2019,ETC,7.68,943.27,297
6/2/2019,ETC,8.84,871.39,262
6/3/2019,Post Office,6.45,128.93,21
6/3/2019,8:15,5.36,288.39,111
6/3/2019,Passport,6.66,723.32,265
6/3/2019,ETC,6.6,"1,204.58",387
6/3/2019,Tylers,6.7,617.95,175
6/4/2019,8:15,4.46,323.23,124
6/4/2019,Tylers,7.4,906.23,255
6/4/2019,ETC,7.05,"1,161.56",382
6/4/2019,Passport,6.45,810.67,297
6/4/2019,Post Office,15.75,173.3,18
6/5/2019,Post Office,21.57,301.74,17
6/5/2019,Tylers,6.95,846.6,229
6/5/2019,8:15,4.93,350.34,129
6/5/2019,Passport,6.48,703.16,268
6/5/2019,ETC,7.39,"1,261.44",376
6/6/2019,Tylers,6.59,633.88,183
6/6/2019,8:15,4.85,346.83,131
6/6/2019,ETC,7.65,"1,163.67",349
6/6/2019,Post Office,20.91,334.63,17
6/6/2019,Passport,7.27,797.92,279
6/7/2019,Post Office,6.41,32.05,5
6/7/2019,Passport,6.78,466.02,148
6/7/2019,8:15,4.94,241.23,87
6/7/2019,Tylers,7.91,769.56,232
6/7/2019,ETC,7.78,"1,608.52",493
6/8/2019,ETC,7.08,846.9,293
6/8/2019,Tylers,0,0,
6/9/2019,ETC,9.44,489.38,157
6/10/2019,ETC,7.45,"1,452.07",463
6/10/2019,Passport,6.38,721.31,256
6/10/2019,Post Office,36.83,"1,067.81",33
6/10/2019,Tylers,6.68,818.25,246
6/10/2019,8:15,4.28,264.58,99
6/11/2019,Post Office,9.98,238.75,34
6/11/2019,Tylers,7.96,892.78,237
6/11/2019,Passport,6.35,636.4,228
6/11/2019,8:15,4.37,365.85,143
6/11/2019,ETC,7.81,"1,482.57",468
6/12/2019,ETC,7.83,"1,192.53",358
6/12/2019,Passport,6.62,807.78,288
6/12/2019,Tylers,7.24,932.8,268
6/12/2019,8:15,4.2,318.49,126
6/12/2019,Post Office,86.05,"2,408.34",33
6/13/2019,Post Office,13.54,324.41,27
6/13/2019,8:15,4.84,401.17,157
6/13/2019,Passport,7.28,681.35,237
6/13/2019,Tylers,6.19,733.75,213
6/13/2019,ETC,6.47,"1,040.29",346
6/14/2019,Post Office,14.81,236.85,16
6/14/2019,Passport,7.12,778.02,298
6/14/2019,Tylers,8.28,952.38,262
6/14/2019,ETC,8.42,"1,456.04",463
6/14/2019,8:15,5.31,301.96,110
6/15/2019,ETC,9.39,719.87,217
6/16/2019,ETC,10.46,815.22,217
6/17/2019,8:15,4.6,421.94,171
6/17/2019,Tylers,6.58,854.13,258
6/17/2019,ETC,7.51,"1,456.82",441
6/17/2019,Passport,6.59,844,325
6/17/2019,Post Office,26.01,546.03,23
6/18/2019,Post Office,16.75,368.57,27
6/18/2019,Tylers,7.8,"1,072.87",311
6/18/2019,8:15,4.61,442.18,160
6/18/2019,Passport,7.14,853.51,316
6/18/2019,ETC,7.39,"1,272.22",386
6/19/2019,Passport,7.15,805.03,273
6/19/2019,ETC,5.84,921.87,304
6/19/2019,Tylers,7.06,790.71,247
6/19/2019,8:15,5.09,379.21,147
6/19/2019,Post Office,8.74,201.13,24
6/20/2019,Post Office,8.06,177.14,24
6/20/2019,ETC,8.3,"1,616.62",525
6/20/2019,Passport,7.79,738.72,262
6/20/2019,Tylers,7.46,896.58,262
6/20/2019,8:15,5.12,327.66,107
6/21/2019,Passport,7.58,727.92,262
6/21/2019,ETC,8.87,"1,255.02",395
6/21/2019,Tylers,7.69,"1,060.57",304
6/21/2019,Post Office,17.05,221.63,15
6/21/2019,8:15,4.9,326.03,117
6/22/2019,ETC,12.93,"1,133.76",322
6/23/2019,ETC,8.3,585.71,207
6/24/2019,Post Office,11.23,213.44,19
6/24/2019,Passport,6.48,651.54,231
6/24/2019,Tylers,8.34,"1,008.88",287
6/24/2019,8:15,4.66,304.1,116
6/24/2019,ETC,8.05,"1,384.08",432
6/25/2019,Passport,8.09,905.1,331
6/25/2019,ETC,7.13,"1,306.64",401
6/25/2019,8:15,5.05,341.56,125
6/25/2019,Tylers,7.79,942.37,252
6/25/2019,Post Office,6.03,60.15,11
6/26/2019,Post Office,12.82,230.64,20
6/26/2019,ETC,6.35,"1,172.85",382
6/26/2019,8:15,4.39,292.87,115
6/26/2019,Passport,7.19,681.5,252
6/26/2019,Tylers,7.57,"1,167.56",326
6/27/2019,Post Office,8.85,123.87,15
6/27/2019,Tylers,7.91,"1,079.26",298
6/27/2019,Passport,7.22,623.7,230
6/27/2019,8:15,4.72,307.73,113
6/27/2019,ETC,7,"1,160.36",374
6/28/2019,Tylers,8.04,"1,207.93",334
6/28/2019,8:15,4.83,320.76,124
6/28/2019,Passport,7.06,457.9,164
6/28/2019,ETC,7.79,"1,735.53",569
6/28/2019,Post Office,16.14,161.4,10
6/29/2019,ETC,5.98,910.76,314
6/30/2019,ETC,8.35,"1,030.27",316
7/1/2019,Post Office,11.45,274.63,27
7/1/2019,Tylers,7.63,"1,156.04",307
7/1/2019,Passport,7.27,755.92,276
7/1/2019,ETC,7.15,"2,013.12",691
7/1/2019,8:15,4.71,363.07,136
7/2/2019,Passport,6.95,853.51,256
7/2/2019,ETC,7.23,"1,712.53",559
7/2/2019,8:15,4.39,256.02,97
7/2/2019,Tylers,8.2,"1,149.74",306
7/2/2019,Post Office,9.18,165.15,21
7/3/2019,Post Office,9.27,148.27,16
7/3/2019,Tylers,7.3,971.44,267
7/3/2019,ETC,7.71,"1,666.39",549
7/3/2019,8:15,4.73,175.04,68
7/3/2019,Passport,6.47,554.58,210
7/5/2019,8:15,3.97,141.89,55
7/5/2019,Post Office,5.31,36.92,7
7/5/2019,ETC,11.57,"1,532.14",434
7/5/2019,Passport,8.5,393.56,124
7/5/2019,Tylers,6.93,590.01,169
7/6/2019,ETC,9.73,629.95,194
7/7/2019,ETC,10,796.96,212
7/8/2019,8:15,4.8,366.18,137
7/8/2019,Passport,8.22,817.68,289
7/8/2019,ETC,7.89,"1,506.87",459
7/8/2019,Post Office,8.18,196.18,26
7/8/2019,Tylers,7.9,847.29,241
7/9/2019,8:15,5.17,327.59,120
7/9/2019,Tylers,8.07,"1,155.39",321
7/9/2019,ETC,8.64,"1,586.40",461
7/9/2019,Passport,6.7,800.53,306
7/9/2019,Post Office,5.99,95.23,17
7/10/2019,Post Office,16.8,235.04,18
7/10/2019,Tylers,7.63,"1,111.66",338
7/10/2019,Passport,8.12,893.55,301
7/10/2019,8:15,4.39,306.81,111
7/10/2019,ETC,8.67,"1,845.41",554
7/11/2019,Tylers,6.63,"1,002.91",311
7/11/2019,8:15,4.48,477.55,178
7/11/2019,Passport,7.72,897.34,332
7/11/2019,ETC,9.24,"1,740.55",512
7/11/2019,Post Office,12.78,217.09,24
7/12/2019,Post Office,31.71,443.9,16
7/12/2019,Tylers,7.44,"1,055.28",318
7/12/2019,8:15,4.44,350.47,132
7/12/2019,Passport,7.4,469.34,166
7/12/2019,ETC,8.84,"1,572.75",500
7/13/2019,ETC,9.81,"1,123.04",349
7/14/2019,ETC,11.17,912.08,248
7/15/2019,ETC,9.39,"1,906.79",568
7/15/2019,Passport,7.84,"1,095.46",400
7/15/2019,Post Office,10.03,140.27,14
7/15/2019,Tylers,8.16,"1,025.91",277
7/15/2019,8:15,4.48,290.14,109
7/16/2019,Post Office,14.08,197.17,15
7/16/2019,Tylers,7.25,"1,012.33",268
7/16/2019,8:15,4.65,332.11,126
7/16/2019,Passport,7.6,919.47,337
7/16/2019,ETC,7.45,"1,153.90",397
7/17/2019,ETC,8.21,"1,419.87",454
7/17/2019,Passport,7.09,934.83,330
7/17/2019,Post Office,21,377.86,18
7/17/2019,Tylers,7.42,"1,168.29",335
7/17/2019,8:15,4.13,374.86,154
7/18/2019,Post Office,16,223.97,14
7/18/2019,Passport,7.69,923.43,318
7/18/2019,ETC,8.54,"1,350.70",417
7/18/2019,8:15,5.06,506.09,173
7/18/2019,Tylers,6.66,"1,068.43",321
7/19/2019,Post Office,19.83,337.11,21
7/19/2019,ETC,12.1,"1,869.77",525
7/19/2019,Tylers,7.74,"1,057.74",329
7/19/2019,Passport,8.41,896.89,324
7/19/2019,8:15,4.41,358.97,136
7/20/2019,ETC,11.83,872.71,283
7/21/2019,ETC,20.92,"1,733.25",413
7/22/2019,Tylers,8.48,"1,331.00",369
7/22/2019,8:15,4.78,380.89,140
7/22/2019,ETC,10.25,"1,274.55",381
7/22/2019,Post Office,88.15,"1,145.58",15
7/23/2019,Post Office,12.2,183.03,18
7/23/2019,Tylers,9.25,"1,420.85",400
7/23/2019,Passport,0,0,
7/23/2019,8:15,4.32,343.06,133
7/23/2019,ETC,8.8,"1,050.15",293
7/24/2019,ETC,17.21,"2,693.98",666
7/24/2019,Tylers,8.29,"1,464.47",420
7/24/2019,8:15,4.71,410.92,162
7/24/2019,Post Office,7.65,76.48,12
7/25/2019,Post Office,17.51,490.37,32
7/25/2019,ETC,20.67,"3,673.03",946
7/25/2019,8:15,4.62,345.64,133
7/25/2019,Tylers,7.73,"1,285.98",372
7/26/2019,ETC,20.97,"3,057.04",832
7/26/2019,Post Office,12.21,195.27,18
7/26/2019,Tylers,7.8,"1,047.93",303
7/26/2019,8:15,4.79,310.49,123
7/29/2019,Post Office,14.75,324.12,26
7/29/2019,Passport,6.67,524.47,183
7/29/2019,ETC,8.18,568.72,162
7/29/2019,8:15,4.26,239.51,88
7/30/2019,Concessions,0,0,
7/30/2019,Post Office,9.04,125.98,19
7/30/2019,Passport,7.62,700,251
7/30/2019,ETC,11.03,863.19,236
7/30/2019,8:15,4.89,337.45,130
7/31/2019,Post Office,30.56,458.46,17
7/31/2019,Passport,6.76,468.01,160
7/31/2019,ETC,7.66,584.28,191
7/31/2019,8:15,4.66,282.7,107
8/1/2019,Post Office,39.62,712.96,21
8/1/2019,8:15,4.43,288.65,117
8/1/2019,ETC,9.38,790.59,241
8/1/2019,Passport,8.02,447.57,152
8/2/2019,8:15,4.44,111.51,48
8/2/2019,Passport,6.51,48.77,19
8/2/2019,Post Office,28.68,57.35,2
8/2/2019,ETC,4.29,119.04,51
8/5/2019,Post Office,8.39,158.92,27
8/5/2019,Passport,6.11,377.08,152
8/5/2019,Tylers,6.61,504.59,166
8/5/2019,ETC,5.17,422.62,143
8/6/2019,Passport,6.85,674.58,257
8/6/2019,ETC,7.09,418.59,130
8/6/2019,Tylers,7.25,667.7,212
8/6/2019,Post Office,11.15,166.93,20
8/7/2019,Post Office,17.62,352.41,23
8/7/2019,Tylers,6.47,529.58,177
8/7/2019,ETC,8.56,423.59,131
8/7/2019,Passport,7.03,481.54,180
8/8/2019,Passport,7.34,527.3,200
8/8/2019,ETC,5.19,341.69,117
8/8/2019,Post Office,9.04,117.53,13
8/8/2019,Tylers,7.71,708.84,220
8/9/2019,Post Office,12.45,124.13,15
8/9/2019,Tylers,6.55,560.92,184
8/9/2019,ETC,8.96,574.93,178
8/9/2019,Passport,7.25,591,238
8/9/2019,Cellar,0,0,
8/12/2019,Post Office,13.05,272.79,26
8/12/2019,8:15,3.99,185.89,70
8/12/2019,Cellar,0,0,
8/12/2019,Passport,7.96,469.8,163
8/12/2019,ETC,6.18,427.71,139
8/12/2019,Tylers,7.22,485.76,142
8/13/2019,8:15,5.41,256.54,94
8/13/2019,ETC,5.23,383.65,126
8/13/2019,Passport,7.32,608.87,241
8/13/2019,Cellar,0,0,
8/13/2019,Post Office,19.63,215.97,13
8/14/2019,Post Office,13.43,187.25,20
8/14/2019,8:15,4.61,237.94,86
8/14/2019,Tylers,6.28,553.18,164
8/14/2019,ETC,8.97,547.88,152
8/14/2019,Passport,7.41,375.01,143
8/15/2019,Tylers,6.58,560.98,177
8/15/2019,8:15,4.28,129.31,52
8/15/2019,Passport,6.85,449.07,192
8/15/2019,Post Office,35.2,422.37,13
8/15/2019,ETC,8,479.02,148
8/16/2019,ETC,6.21,577.84,175
8/16/2019,Passport,7.84,485.37,165
8/16/2019,Post Office,20.28,283.97,17
8/16/2019,8:15,4.14,211.37,84
8/16/2019,Tylers,7.37,590.87,200
8/18/2019,Tylers,7.85,538.98,155
8/18/2019,ETC,6.68,429.64,147
8/19/2019,Passport,6,662.61,266
8/19/2019,ETC,8.93,"1,383.83",339
8/19/2019,Concessions,0,0,
8/19/2019,8:15,4.48,310.21,110
8/19/2019,Tylers,7.58,735.36,204
8/19/2019,Post Office,20.91,605.11,37
8/20/2019,Post Office,7.11,156.36,22
8/20/2019,8:15,4.16,318.02,122
8/20/2019,Tylers,7.78,865.55,240
8/20/2019,ETC,9.07,"1,717.53",397
8/20/2019,Passport,6.73,770.3,305
8/21/2019,Passport,5.75,969.83,393
8/21/2019,ETC,7.93,"2,406.70",637
8/21/2019,Post Office,6.44,70.82,10
8/21/2019,Tylers,8.62,"2,326.07",639
8/21/2019,Lou's,0,0,
8/21/2019,8:15,4.16,413.12,162
8/22/2019,Post Office,12.83,191.58,15
8/22/2019,ETC,7.5,"3,130.64",809
8/22/2019,Passport,6.89,"1,298.88",490
8/22/2019,8:15,4.38,498.12,202
8/22/2019,Tylers,9.23,"1,848.00",515
8/22/2019,Lou's,0,0,
8/23/2019,Post Office,8.14,145.76,22
8/23/2019,Cellar,0,0,
8/23/2019,ETC,9.47,"4,099.89",1042
8/23/2019,8:15,4.57,565.62,227
8/23/2019,Tylers,7.66,"1,353.21",357
8/23/2019,Passport,6.72,"1,432.13",544
8/24/2019,ETC,10.31,"8,015.72",2007
8/25/2019,Lou's,0,0,
8/25/2019,Tylers,8.57,"2,345.54",564
8/25/2019,8:15,0,0,
8/25/2019,ETC,11.03,"10,318.12",2603
8/26/2019,Tylers,7.82,"4,874.39",1102
8/26/2019,8:15,4,"2,675.64",1020
8/26/2019,Passport,6.71,"4,079.70",1393
8/26/2019,ETC,8.53,"8,619.38",2254
8/26/2019,Lou's,6.23,"2,621.74",818
8/26/2019,Cellar,0,0,3
8/26/2019,Dean's Den,6.29,377.32,113
8/26/2019,Post Office,10.13,422.9,48
8/27/2019,Lou's,5.79,"2,284.92",709
8/27/2019,Concessions,0,0,
8/27/2019,Dean's Den,7.55,317.07,101
8/27/2019,Post Office,8.29,174.12,21
8/27/2019,Passport,6.76,"4,238.54",1564
8/27/2019,8:15,4.11,"3,123.26",1175
8/27/2019,Tylers,8.06,"5,373.52",1231
8/27/2019,Concessions,0,0,
8/27/2019,ETC,7.7,"7,612.31",2128
8/27/2019,Cellar,0,8.99,
8/28/2019,Passport,6.44,"3,764.10",1345
8/28/2019,ETC,7.15,"7,404.61",2203
8/28/2019,8:15,4.18,"3,207.02",1196
8/28/2019,Dean's Den,5.82,261.7,82
8/28/2019,Cellar,0,0,
8/28/2019,Tylers,7.79,"5,705.88",1314
8/28/2019,Lou's,5.73,"2,052.66",626
8/28/2019,Post Office,8.74,191.79,23
8/29/2019,Lou's,5.99,"2,407.97",723
8/29/2019,Concessions,7.79,"4,915.00",1336
8/29/2019,ETC,7.2,"7,211.61",2048
8/29/2019,Passport,7.07,"4,376.60",1478
8/29/2019,Concessions,8.75,"8,898.00",2403
8/29/2019,Post Office,7.65,183.25,27
8/29/2019,8:15,4.13,"2,866.62",1097
8/29/2019,Tylers,7.62,"5,523.95",1266
8/29/2019,Dean's Den,6.73,497.71,143
8/29/2019,Cellar,37.4,448.76,67
8/30/2019,ETC,7.26,"6,480.07",1851
8/30/2019,Passport,7.32,"3,904.19",1349
8/30/2019,Cellar,16.42,"3,876.20",862
8/30/2019,Post Office,22.2,485.87,27
8/30/2019,8:15,4.45,"1,312.86",477
8/30/2019,Tylers,8.29,"5,601.22",1266
8/30/2019,Lou's,6.15,773.6,247
8/31/2019,Cellar,14.26,"3,745.15",838
8/31/2019,Passport,8.54,785.89,290
8/31/2019,8:15,4.85,"1,063.66",384
8/31/2019,ETC,7.76,"6,441.06",1772
9/1/2019,ETC,7.79,"7,261.14",2040
9/1/2019,8:15,4.19,"3,062.77",1149
9/1/2019,Tylers,9.01,"2,672.45",564
9/1/2019,Cellar,15.77,"3,265.82",868
9/1/2019,Dean's Den,6.63,517.15,153
9/2/2019,Lou's,6.28,"2,758.28",820
9/2/2019,Passport,7.39,"4,827.58",1628
9/2/2019,8:15,4.09,"3,777.39",1415
9/2/2019,Tylers,8.19,"5,745.15",1302
9/2/2019,Cellar,16.38,"2,895.52",682
9/2/2019,ETC,7.92,"8,911.29",2405
9/2/2019,Dean's Den,7.82,578.61,172
9/3/2019,Dean's Den,7.08,630.17,188
9/3/2019,Cellar,14.85,"2,589.07",589
9/3/2019,Post Office,7.37,388.03,72
9/3/2019,Lou's,5.79,"2,892.69",888
9/3/2019,Tylers,8.03,"6,035.78",1349
9/3/2019,Passport,7.15,"4,486.69",1536
9/3/2019,ETC,7.48,"8,419.40",2330
9/3/2019,8:15,4.14,"3,842.84",1433
9/4/2019,8:15,4.14,"3,650.78",1371
9/4/2019,Post Office,10.79,299.41,30
9/4/2019,Cellar,16.23,"5,871.25",1302
9/4/2019,ETC,7.48,"8,178.70",2285
9/4/2019,Passport,7.16,"4,611.90",1576
9/4/2019,Tylers,8.05,"5,862.67",1341
9/4/2019,Dean's Den,7.06,600.35,180
9/4/2019,Lou's,5.75,"2,729.10",842
9/5/2019,Dean's Den,6.58,631.41,174
9/5/2019,Lou's,5.91,"2,572.37",782
9/5/2019,Post Office,28.13,674.09,25
9/5/2019,Tylers,8.1,"5,404.61",1243
9/5/2019,8:15,4.22,"3,110.38",1182
9/5/2019,Cellar,16.58,"3,669.48",747
9/5/2019,ETC,7.15,"8,308.20",2382
9/5/2019,Passport,7.27,"4,779.19",1628
9/6/2019,8:15,4.34,"1,728.07",645
9/6/2019,Tylers,8.15,"4,602.84",1091
9/6/2019,Cellar,16.16,"2,425.78",563
9/6/2019,Lou's,6.09,953.24,293
9/6/2019,ETC,7.31,"6,685.82",1983
9/6/2019,Passport,8.02,"3,860.43",1230
9/6/2019,Post Office,8.44,218.23,30
9/7/2019,8:15,4.74,"1,187.84",432
9/7/2019,Passport,7.7,960.93,366
9/7/2019,ETC,7.17,"6,504.78",1901
9/7/2019,Cellar,15.34,"3,751.52",863
9/8/2019,Tylers,9.38,"3,709.24",768
9/8/2019,8:15,4.39,"3,006.88",1079
9/8/2019,ETC,7.57,"7,827.25",2355
9/8/2019,Cellar,15.05,"2,996.57",776
9/8/2019,Dean's Den,7.51,705.79,213
9/9/2019,Lou's,5.7,"2,773.20",857
9/9/2019,Post Office,23.62,920.09,48
9/9/2019,ETC,7.96,"10,324.05",2875
9/9/2019,Passport,7.45,"5,277.67",1753
9/9/2019,8:15,4.08,"4,010.10",1465
9/9/2019,Cellar,14.95,"2,433.03",628
9/9/2019,Tylers,8.06,"5,784.89",1310
9/9/2019,Dean's Den,6.86,603.74,192
9/10/2019,Cellar,17.08,"1,964.05",470
9/10/2019,Tylers,7.96,"6,072.90",1400
9/10/2019,ETC,7.53,"9,525.65",2688
9/10/2019,Passport,7.32,"4,917.15",1644
9/10/2019,Dean's Den,6.68,608.27,176
9/10/2019,Post Office,17.05,561.34,40
9/10/2019,Lou's,5.88,"2,964.00",890
9/10/2019,8:15,4.16,"4,090.25",1509
9/11/2019,8:15,4.3,"3,952.04",1464
9/11/2019,Post Office,9.98,209.49,27
9/11/2019,ETC,7.28,"9,495.67",2715
9/11/2019,Passport,7.45,"4,790.35",1563
9/11/2019,Lou's,6.15,"3,071.46",968
9/11/2019,Dean's Den,6.92,567.65,178
9/11/2019,Tylers,8.11,"6,471.52",1455
9/11/2019,Cellar,15.6,"5,335.23",1193
9/12/2019,Passport,7.53,"4,828.83",1620
9/12/2019,ETC,7.23,"8,479.12",2442
9/12/2019,Cellar,17.71,"2,570.73",576
9/12/2019,Dean's Den,6.16,714.27,225
9/12/2019,Post Office,21.72,498.22,26
9/12/2019,Tylers,8.05,"5,605.66",1295
9/12/2019,8:15,4.17,"3,346.36",1283
9/12/2019,Lou's,5.52,"2,256.93",702
9/13/2019,Post Office,11.96,249.51,27
9/13/2019,Lou's,6.33,799.84,235
9/13/2019,Tylers,7.91,"4,163.88",959
9/13/2019,Cellar,14.77,"2,853.80",715
9/13/2019,Passport,7.72,"3,608.33",1242
9/13/2019,8:15,4.05,"1,578.06",614
9/13/2019,ETC,7.68,"7,375.15",2139
9/14/2019,ETC,7.25,"6,419.70",1843
9/14/2019,Concessions,7.98,"5,456.00",1535
9/14/2019,Passport,9.09,993.49,334
9/14/2019,8:15,4.28,"1,095.35",405
9/14/2019,Concessions,8.78,"8,471.00",2282
9/14/2019,Cellar,13.86,"3,321.43",797
9/15/2019,ETC,7.99,"8,859.58",2595
9/15/2019,Cellar,14.74,"2,375.95",629
9/15/2019,8:15,4.21,"3,334.75",1255
9/15/2019,Dean's Den,7.31,525.99,171
9/15/2019,Tylers,8.97,"2,976.48",629
9/16/2019,Dean's Den,6.38,669.86,209
9/16/2019,Post Office,12.59,476.36,41
9/16/2019,Cellar,14.21,"2,028.73",548
9/16/2019,Lou's,5.82,"3,234.23",978
9/16/2019,8:15,4.21,"4,470.19",1684
9/16/2019,Tylers,8.13,"6,269.76",1408
9/16/2019,ETC,7.17,"9,871.00",2860
9/16/2019,Passport,7.64,"5,025.28",1665
9/17/2019,Tylers,8,"6,190.82",1408
9/17/2019,8:15,4.17,"4,647.76",1756
9/17/2019,Cellar,15.3,"2,457.13",592
9/17/2019,Passport,7.17,"4,632.18",1550
9/17/2019,ETC,6.81,"9,240.92",2728
9/17/2019,Dean's Den,6.13,661.86,209
9/17/2019,Post Office,13.47,510.7,47
9/17/2019,Lou's,5.94,"3,040.03",935
9/18/2019,Lou's,5.84,"2,895.00",882
9/18/2019,Dean's Den,7.05,733.11,224
9/18/2019,Post Office,13.78,412.34,30
9/18/2019,Tylers,8,"6,100.01",1389
9/18/2019,8:15,4.1,"4,432.81",1651
9/18/2019,Cellar,13.17,"3,902.70",904
9/18/2019,ETC,6.39,"8,093.80",2454
9/18/2019,Passport,7.74,"5,175.42",1569
9/19/2019,Tylers,7.8,"5,156.96",1182
9/19/2019,8:15,4.21,"3,669.02",1385
9/19/2019,Cellar,14.92,"3,215.22",705
9/19/2019,Lou's,5.75,"2,680.71",794
9/19/2019,ETC,7.15,"8,772.56",2588
9/19/2019,Passport,7.52,"4,541.90",1464
9/19/2019,Dean's Den,7.6,881.77,247
9/19/2019,Post Office,11.47,355.04,32
9/20/2019,Lou's,6.61,"1,231.56",355
9/20/2019,Post Office,12.25,304.67,27
9/20/2019,Passport,7.76,"3,611.86",1192
9/20/2019,ETC,6.95,"6,690.73",2092
9/20/2019,Tylers,8.22,"5,352.99",1202
9/20/2019,8:15,4.42,"1,849.31",681
9/20/2019,Cellar,16.3,"2,579.61",618
9/21/2019,Passport,7.89,"1,194.82",420
9/21/2019,ETC,7.47,"6,513.22",1880
9/21/2019,Cellar,16.23,"3,748.92",892
9/21/2019,8:15,4.43,"1,400.13",499
9/22/2019,8:15,4.39,"4,310.15",1546
9/22/2019,ETC,7.32,"8,454.07",2416
9/22/2019,Cellar,15.75,"2,722.79",694
9/22/2019,Tylers,9.13,"3,327.08",683
9/22/2019,Dean's Den,7.04,971.09,284
9/23/2019,Cellar,13.95,"1,896.37",505
9/23/2019,Passport,7.54,"5,194.74",1746
9/23/2019,Dean's Den,5.75,822.23,286
9/23/2019,Post Office,9.38,384.09,44
9/23/2019,8:15,4.23,"5,112.26",1884
9/23/2019,Lou's,5.95,"3,188.01",965
9/23/2019,Tylers,7.74,"5,445.67",1254
9/23/2019,ETC,6.96,"9,459.84",2732
9/24/2019,8:15,4.19,"5,054.16",1912
9/24/2019,Post Office,13.14,327.91,33
9/24/2019,Passport,7.39,"4,913.29",1680
9/24/2019,ETC,6.63,"8,862.80",2625
9/24/2019,Lou's,5.99,"3,179.06",984
9/24/2019,Tylers,7.92,"5,992.09",1380
9/24/2019,Dean's Den,6.99,922.09,280
9/24/2019,Cellar,14.86,"1,986.16",521
9/25/2019,Cellar,15.91,"4,487.90",1147
9/25/2019,ETC,7.12,"9,263.71",2629
9/25/2019,Dean's Den,5.85,"1,017.12",334
9/25/2019,Post Office,7.95,221.72,31
9/25/2019,Lou's,5.75,"3,475.08",1078
9/25/2019,Tylers,8.25,"6,687.32",1561
9/25/2019,Passport,7.23,"4,947.25",1562
9/25/2019,8:15,4.27,"4,887.26",1808
9/26/2019,Post Office,8.9,186.78,24
9/26/2019,Passport,7.4,"4,684.63",1526
9/26/2019,Lou's,5.71,"2,544.69",780
9/26/2019,Tylers,7.92,"5,639.82",1341
9/26/2019,Dean's Den,6.2,775.59,250
9/26/2019,Cellar,18.17,"3,304.15",716
9/26/2019,ETC,7.14,"9,152.18",2646
9/26/2019,8:15,4.39,"4,103.27",1448
9/27/2019,ETC,7.19,"7,449.65",2222
9/27/2019,Passport,7.49,"3,809.49",1342
9/27/2019,Tylers,7.97,"4,486.19",1047
9/27/2019,8:15,4.23,"1,888.52",721
9/27/2019,Lou's,7.09,"1,072.12",334
9/27/2019,Post Office,17.95,215.45,13
9/27/2019,Cellar,15.57,"3,513.18",823
9/28/2019,8:15,4.74,"1,153.64",414
9/28/2019,Cellar,14.44,"3,028.83",761
9/28/2019,ETC,7.64,"6,688.51",1935
9/28/2019,Passport,8.2,"1,003.64",352
9/29/2019,Dean's Den,7.4,"1,005.36",311
9/29/2019,Tylers,9.04,"2,641.80",572
9/29/2019,8:15,4.36,"3,929.83",1427
9/29/2019,Cellar,15.78,"2,896.56",727
9/29/2019,ETC,7.91,"8,808.11",2532
9/30/2019,8:15,4.25,"4,837.98",1772
9/30/2019,Tylers,7.94,"5,898.62",1365
9/30/2019,Cellar,14.78,"2,101.95",539
9/30/2019,ETC,7.14,"9,633.86",2767
9/30/2019,Passport,7.41,"4,861.26",1622
9/30/2019,Dean's Den,6.21,"1,062.48",333
9/30/2019,Lou's,5.98,"3,131.16",925
9/30/2019,Post Office,13.63,598.99,53
10/1/2019,Lou's,5.99,"3,485.76",1061
10/1/2019,Dean's Den,6.79,970.47,314
10/1/2019,Post Office,6.13,133.64,24
10/1/2019,Tylers,7.9,"6,257.48",1442
10/1/2019,8:15,4.32,"5,287.64",1962
10/1/2019,Cellar,15.77,"2,552.35",636
10/1/2019,ETC,7.14,"9,253.09",2714
10/1/2019,Passport,7.44,"5,075.93",1708
10/2/2019,Passport,7.49,"5,148.32",1716
10/2/2019,ETC,7.19,"9,600.69",2750
10/2/2019,Tylers,7.85,"5,577.09",1285
10/2/2019,Dean's Den,6.34,817.73,267
10/2/2019,Cellar,16.51,"4,579.47",959
10/2/2019,8:15,4.21,"4,601.32",1680
10/2/2019,Lou's,5.86,"2,814.30",849
